doc_id,sentence_id,sentence_text,verbatim_label,verbatim_labels,annotator_count,annotators,source_annotation_count,alignment_type,source_html,source_annotation_file
DB_211,DB_211_S79,"As of January 1, 2023, the right to request correction of inaccurate personal information and to request to limit disclosure or use of your sensitive personal information.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Limit use of PI,3,ra1;ra4;ra5,5,annotation_in_sentence,C3PA_Dataset/Htmls/DB/211.html,C3PA_Dataset/Annotations/DB/211.csv
DB_211,DB_211_S121,"We may collect PII, such as your name, email address, mailing address, telephone number, contact preferences, and other identifiers as part of our effort to transact business with you and to answer your inquiries.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/211.html,C3PA_Dataset/Annotations/DB/211.csv
DB_212,DB_212_S86,You can opt-out of our marketing emails at any time (see the “WHAT ARE YOUR PRIVACY RIGHTS” below).,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/212.html,C3PA_Dataset/Annotations/DB/212.csv
DB_212,DB_212_S160,"These may include the right (i) to request access and obtain a copy of your personal information, (ii) to request rectification or erasure; (iii) to restrict the processing of your personal information; and (iv) if applicable, to data portability.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected,1,ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/212.html,C3PA_Dataset/Annotations/DB/212.csv
DB_212,DB_212_S312,"Based on the applicable laws of your country, you may have the right to request access to the personal information we collect from you, change that information, or delete it in some circumstances.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,2,ra1;ra5,7,annotation_in_sentence,C3PA_Dataset/Htmls/DB/212.html,C3PA_Dataset/Annotations/DB/212.csv
DB_213,DB_213_S73,"Information Visitors Choose to Share: We may collect your full name, physical address, telephone number, and email address if you provide it to us.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/213.html,C3PA_Dataset/Annotations/DB/213.csv
DB_213,DB_213_S99,Interest-Based Audiences and Targeting Ads:,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/213.html,C3PA_Dataset/Annotations/DB/213.csv
DB_213,DB_213_S103,Ad Measurement:,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/DB/213.html,C3PA_Dataset/Annotations/DB/213.csv
DB_214,DB_214_S44,You have the right to request access to your personal information.,MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,3,ra1;ra5;ra6,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/214.html,C3PA_Dataset/Annotations/DB/214.csv
DB_214,DB_214_S48,You have the right to opt-out of sharing.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Others,3,ra1;ra5;ra6,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/214.html,C3PA_Dataset/Annotations/DB/214.csv
DB_216,DB_216_S18,"Purpose of Processing – Rhetorik processes this information so that it may be licenced on a subscription basis to organisations for their sales, marketing, analytical, or recruiting purposes, or to other organisations who may license it to their customers for the same purposes (“partners”).",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra4;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/216.html,C3PA_Dataset/Annotations/DB/216.csv
DB_217,DB_217_S87,Identifiers of Contacts are sold and disclosed to Users.,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra4;ra5,3,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/DB/217.html,C3PA_Dataset/Annotations/DB/217.csv
DB_217,DB_217_S102,Company name and job title for of Contacts are sold and disclosed to Users.,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/217.html,C3PA_Dataset/Annotations/DB/217.csv
DB_217,DB_217_S155,Profile information is sold and disclosed to Users.,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/217.html,C3PA_Dataset/Annotations/DB/217.csv
DB_218,DB_218_S49,How We Use the Information,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S66,"3.How We Share Information with Customers, Third Parties, including Service Providers",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S81,"•First, if you would like to opt out, you may follow the link at thebottom of our website or click here: “Do Not Sell My Personal Information” to have your personal information removed from ourdatabase.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra1;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S84,"•If you would like to opt-out of direct mail advertising in general, werecommend that you visit the DMA Choice website,at dmachoice.thedma.org.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra1;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S87,"• If you wish to opt out of online targeted ads (sometimes referred to as “interest-based” or “personalized” advertising), you can visit the opt-out portals operated by the industry groups the National Advertising Initiative (NAI) or the Digital Advertising Alliance (DAA), and you can learn more about how those opt-outs work on those linked web pages.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,3,ra1;ra4;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S98,"We may work with third parties or service providers to provide or enhance our services (e.g. for purposes of tailoring ads, or placing browser cookies), or to offer marketers ways to access or use our Information, often in de-identified form.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S108,"We or our service providers, and other online marketing platforms that we or they work with, may use cookies to, among other things, “remember” you, determine visitor patterns and trends, collect information about your activities on our clients’ sites, or interact with the advertising you see.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S113,You may be able to set your browser to warn you before accepting certain cookies or to refuse certain cookies.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra1;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S139,"For instance, we share the Information with tech and customer support providers, marketing and advertising providers, other data providers (such as to enhance or verify our Information), security and data hygiene vendors, payment vendors (as to our business to business information), and other companies that may help us deliver or develop Services.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,sentence_in_annotation,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S189,"Our Business Purposes – our business purposes for (a) collecting and (b) sharing Personal Information, which are generally the same.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S278,Our Business Purposes for Collecting and Sharing Personal Information,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S304,"California residents have the right to request that we disclose what personal information we collect from you, to delete that information, and to opt-out of the sale of your personal information, subject to certain restrictions and without being discriminated against for exercising these rights.",MULTI_LABEL,Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Non-discrimination on exercising rights;Description of Right to Opt-out of sale of PI,2,ra1;ra4,7,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S316,"California residents have the right to request that we disclose what categories of your personal information that we collect, use, or sell.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,1,ra1,2,sentence_in_annotation,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_218,DB_218_S336,"Thus, if you want to avoid being placed in our database in the future, and avoid having your data “sold” to marketers, then you should exercise your “opt out” rights, described in section A above and on our “Do Not Sell My Personal Information” page: we will then maintain your information on a suppression list, to “suppress” your data if we later acquire it.",MULTI_LABEL,Categories of Personal Information Collected;Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra1;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/218.html,C3PA_Dataset/Annotations/DB/218.csv
DB_219,DB_219_S140,The below table explains our practices in the preceding 12 months related to the categories and types of Personal Information that we collect about you and the categories of third parties that we disclosed and/or sold this information to.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/219.html,C3PA_Dataset/Annotations/DB/219.csv
DB_219,DB_219_S150,Personal Information listed in the California Customer Records statute (which may overlap with other categories),MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/219.html,C3PA_Dataset/Annotations/DB/219.csv
DB_221,DB_221_S237,"We analyze all new emails in your Inbox using automated algorithms and, in the event, they are received as answer to emails sent via campaigns and the single send email option, we will store them (with all text information, attaches, and images) and record the results of the analysis to provide accurate campaign functioning, campaign statistics, demonstrate the content of the emails to the user (to which Snovio does not have access), and ensure operability of the Remind Me feature in case the sent email receives no reply.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/221.html,C3PA_Dataset/Annotations/DB/221.csv
DB_221,DB_221_S258,"If you do not want your personal data to be included as part of our service, you may opt-out by contacting us at help@snov.io or opt-out from all mailing lists on the Platform through this form.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/221.html,C3PA_Dataset/Annotations/DB/221.csv
DB_221,DB_221_S331,"Notwithstanding any of the aforementioned periods of data storage, you may request to delete your personal data by sending us an email at help@snov.io or contacting us in another way convenient for you.",MULTI_LABEL,Description of Right to Delete;Methods to exercise rights,2,ra1;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/221.html,C3PA_Dataset/Annotations/DB/221.csv
DB_221,DB_221_S462,"Under the California Consumer Privacy Act (the “CCPA”), California residents have certain rights regarding our collection, use, and sharing of their personal information.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,1,ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/221.html,C3PA_Dataset/Annotations/DB/221.csv
DB_223,DB_223_S180,"To opt out of Tailored Advertising by VentiveIQ and other NAI member companies, please visit: https://optout.networkadvertising.org",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra4;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/223.html,C3PA_Dataset/Annotations/DB/223.csv
DB_224,DB_224_S8,"We do not sell, rent or trade your personal information.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra4;ra5,5,annotation_in_sentence,C3PA_Dataset/Htmls/DB/224.html,C3PA_Dataset/Annotations/DB/224.csv
DB_224,DB_224_S11,"The individual information we collect through forms on our websites are used to: facilitate the online experience through enhanced navigation, answer inquiries, provide requested information, and improve the structure and content of the site.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/224.html,C3PA_Dataset/Annotations/DB/224.csv
DB_224,DB_224_S37,"Redi Data does not sell, rent or otherwise transmit personal information to other organizations that it collects on this site.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra4;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/224.html,C3PA_Dataset/Annotations/DB/224.csv
DB_224,DB_224_S74,"The Californian Consumer Privacy Act (CCPA) requires us to provide California residents with some additional information about the categories of personal information we collect, share, where we get that personal information, and how and why we use it.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,2,ra1;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/224.html,C3PA_Dataset/Annotations/DB/224.csv
DB_224,DB_224_S89,"The right to access the specific pieces of their personal information we’ve collected and to request that we delete personal information, subject to certain exceptions (see below);",MULTI_LABEL,Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,2,ra1;ra5,5,annotation_in_sentence,C3PA_Dataset/Htmls/DB/224.html,C3PA_Dataset/Annotations/DB/224.csv
DB_224,DB_224_S107,"Redi-Data does not sell, rent or otherwise transmit personal information to other organizations that it collects on this site.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra4;ra5,6,sentence_in_annotation,C3PA_Dataset/Htmls/DB/224.html,C3PA_Dataset/Annotations/DB/224.csv
DB_225,DB_225_S3,We use this information in order to improve and customize your browsing experience and for analytics and metrics about our visitors both on this website and other media.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/225.html,C3PA_Dataset/Annotations/DB/225.csv
DB_225,DB_225_S13,"If you create an account, you will be asked to provide name and email address.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,sentence_in_annotation,C3PA_Dataset/Htmls/DB/225.html,C3PA_Dataset/Annotations/DB/225.csv
DB_225,DB_225_S21,"If you subscribe to receive such communications, we will collect your email address.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,sentence_in_annotation,C3PA_Dataset/Htmls/DB/225.html,C3PA_Dataset/Annotations/DB/225.csv
DB_225,DB_225_S23,"Download ReportIf you choose to download a report from the Lightcast website, we may collect your first and last name and email, along with your organization.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/225.html,C3PA_Dataset/Annotations/DB/225.csv
DB_225,DB_225_S118,"The right to request what personal information (or what categories of personal information) of yours we have collected, used, disclosed, and sold within the 12 months preceding your request.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,3,ra1;ra4;ra5,6,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/DB/225.html,C3PA_Dataset/Annotations/DB/225.csv
DB_225,DB_225_S130,"If you request that we delete your information, we will no longer be able to provide you services and features that require your personal information, but we will not limit your access to any other features because of your request for information, request to delete, or request to opt out.",MULTI_LABEL,Description of Right to Delete;Description of Right to Non-discrimination on exercising rights,2,ra4;ra5,3,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/DB/225.html,C3PA_Dataset/Annotations/DB/225.csv
DB_227,DB_227_S181,"Information collected via Mobile Devices: To provide location-based services on the mobile-optimized versions of products, we may collect and use precise location data, including the real-time geographic location of your mobile device or computer.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/227.html,C3PA_Dataset/Annotations/DB/227.csv
DB_227,DB_227_S323,"In certain instances, the data collected will be used purely for internal compliance with applicable laws, unless further notice or consent requirements have been fulfilled.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/227.html,C3PA_Dataset/Annotations/DB/227.csv
DB_227,DB_227_S674,"Please see the Privacy Notice above under the section ""Our Purpose for Collecting Information”.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra6,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/227.html,C3PA_Dataset/Annotations/DB/227.csv
DB_228,DB_228_S44,You have a choice to opt-out from the digital advertising data that is gathered during your visit by clicking here.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/228.html,C3PA_Dataset/Annotations/DB/228.csv
DB_228,DB_228_S62,We may send you promotional emails regarding special offers about our Services.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/228.html,C3PA_Dataset/Annotations/DB/228.csv
DB_228,DB_228_S68,"In the event that we, or any of our businesses, are sold or disposed of as a going concern, whether by merger, sale of assets or otherwise, or in the event of an insolvency, bankruptcy or receivership, personal information may be one of the assets sold or merged in connection with that transaction.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra6,2,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/DB/228.html,C3PA_Dataset/Annotations/DB/228.csv
DB_228,DB_228_S80,"Removal: If you wish to delete your personal information in your account, you have the ability to do so online by logging into your account.",MULTI_LABEL,Description of Right to Delete;Methods to exercise rights,3,ra1;ra5;ra6,5,annotation_in_sentence,C3PA_Dataset/Htmls/DB/228.html,C3PA_Dataset/Annotations/DB/228.csv
DB_229,DB_229_S320,"Financial information, such as credit or debit card information (solely in relation to our B2B transactions with our customers).",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/229.html,C3PA_Dataset/Annotations/DB/229.csv
DB_229,DB_229_S325,"Commercial information and preferences, such as product purchase history, and contact information (name, job, title, work email, phone, and address) (solely in relation to our B2B transactions with our customers).",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/229.html,C3PA_Dataset/Annotations/DB/229.csv
DB_23,DB_23_S108,Pixel tags are used in combination with cookies to track the activity on a site by a particular device.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/23.html,C3PA_Dataset/Annotations/DB/23.csv
DB_23,DB_23_S371,"Our Business Purposes –  our business purposes for (a) collecting and (b) sharing Personal Information, which are generally the same.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra3,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/23.html,C3PA_Dataset/Annotations/DB/23.csv
DB_23,DB_23_S485,"Without being discriminated against for exercising these rights, California residents have the right to request that we disclose what personal information we collect from you, to delete that information, and to opt-out of the sale of your personal information, subject to certain restrictions.",MULTI_LABEL,Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Non-discrimination on exercising rights;Description of Right to Opt-out of sale of PI,2,ra3;ra4,8,annotation_in_sentence,C3PA_Dataset/Htmls/DB/23.html,C3PA_Dataset/Annotations/DB/23.csv
DB_230,DB_230_S11,"When You Communicate with Us When you ask to be contacted or have questions about our products and services, we collect the following identifiers that may, alone or in combination with other information, constitute Personal Data:Name;",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/230.html,C3PA_Dataset/Annotations/DB/230.csv
DB_230,DB_230_S33,"By using a browser plugin available at http://www.google.com/ads/preferences/plugin/ provided by Google, you can opt out of Google Analytics.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,sentence_in_annotation,C3PA_Dataset/Htmls/DB/230.html,C3PA_Dataset/Annotations/DB/230.csv
DB_230,DB_230_S76,To provide insights and data to our third-party partners for various commercial purposes;,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra4;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/230.html,C3PA_Dataset/Annotations/DB/230.csv
DB_230,DB_230_S105,"To request the disclosure of the business purpose for collecting or selling Personal Data; the categories of third parties with whom it is shared, and the categories of sources from which Personal Data is collected;",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,2,ra1;ra5,4,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/DB/230.html,C3PA_Dataset/Annotations/DB/230.csv
DB_24,DB_24_S55,"We may transfer, sell or assign personal information to third parties as a result of a sale of all or substantially all of our assets relating to this portion of our business or in connection with a merger, consolidation, change in control, reorganization or liquidation.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra3,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/24.html,C3PA_Dataset/Annotations/DB/24.csv
DB_25,DB_25_S37,These parties include such companies as software and hardware vendors and other information providers.,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra4;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/25.html,C3PA_Dataset/Annotations/DB/25.csv
DB_25,DB_25_S38,"BW may also provide aggregated information, such as the number of visitors to the Site or the results of a survey, with our partners and third parties to develop suggestions to improve our Site accessibility and the services provided on the Site.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra4;ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/25.html,C3PA_Dataset/Annotations/DB/25.csv
DB_25,DB_25_S65,"For more information about how Google Analytics collects and uses data when you use our Site, visit https://www.google.com/policies/privacy/partners/, and to opt out of Google Analytics, visit https://tools.google.com/dlpage/gaoptout/.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/25.html,C3PA_Dataset/Annotations/DB/25.csv
DB_25,DB_25_S81,"The right to know the categories and specific pieces of personal information we may collect, use, disclose, and sell about you, the categories of sources from which we collected your personal information, our purposes for collecting or selling your personal information, the categories of your personal information that we have either sold or disclosed for a business purpose, and the categories of third parties with which we have shared personal information.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/25.html,C3PA_Dataset/Annotations/DB/25.csv
DB_27,DB_27_S133,"The right to know the categories and specific pieces of personal information we collect, use, disclose, and sell about you, the categories of sources from which we collected your personal information, our purposes for collecting or selling your personal information, the categories of your personal information that we have either sold or disclosed for a business purpose, and the categories of third parties with which we have shared personal information.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,2,ra1;ra3,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/27.html,C3PA_Dataset/Annotations/DB/27.csv
DB_28,DB_28_S63,"Data processing services may be performed on business or consumer/individual information, (known as “client information”) some of which may be personally identifiable.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra3;ra4,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/28.html,C3PA_Dataset/Annotations/DB/28.csv
DB_29,DB_29_S81,"To manage our customer, vendor and partner relationships.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra4;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/29.html,C3PA_Dataset/Annotations/DB/29.csv
DB_29,DB_29_S181,"Access your Personal Information, rectify it, restrict or object to its processing, or request its deletion.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared;Description of Right to Limit use of PI,2,ra3;ra4,9,annotation_in_sentence,C3PA_Dataset/Htmls/DB/29.html,C3PA_Dataset/Annotations/DB/29.csv
DB_29,DB_29_S325,"Corporate Transactions: Evaluating or conducting a merger, divestiture, restructuring, reorganization, dissolution, or other sale or transfer of some or all of our assets, whether as a going concern or as part of bankruptcy, liquidation, or similar proceeding, in which Personal Information held by us about our web site users is among the assets transferred.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/29.html,C3PA_Dataset/Annotations/DB/29.csv
DB_3,DB_3_S31,The categories of third parties with whom the business shares personal information.,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Description of Right to Know PI sold / shared,2,ra1;ra3,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/3.html,C3PA_Dataset/Annotations/DB/3.csv
DB_3,DB_3_S58,"Currently, the Company does not offer users a means by which to completely delete personal data in order to maintain a master suppression file.",MULTI_LABEL,Description of Right to Delete;Others,2,ra1;ra3,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/3.html,C3PA_Dataset/Annotations/DB/3.csv
DB_31,DB_31_S40,access your Personal Information;,MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,3,ra1;ra2;ra3,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/31.html,C3PA_Dataset/Annotations/DB/31.csv
DB_31,DB_31_S45,receive your Personal Information in a usable electronic format and transmit it to a third party (right to data portability).,MULTI_LABEL,Categories of Personal Information Collected;Description of Right to Know PI Collected,2,ra1;ra3,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/31.html,C3PA_Dataset/Annotations/DB/31.csv
DB_31,DB_31_S110,"If you have interacted with ACBJ in other ways, such as by subscribing to or signing up for one of our business journals, services, or events, we may be selling your personal information in other ways, such as by sharing your name, email, or postal address with third parties for their marketing purposes.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Sold,2,ra1;ra2,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/31.html,C3PA_Dataset/Annotations/DB/31.csv
DB_32,DB_32_S40,"Commercial Information, such as products and services purchased from us through the use of our Sites.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/32.html,C3PA_Dataset/Annotations/DB/32.csv
DB_32,DB_32_S42,"Internet or other Electronic Activity Information, such as your browsing history, search history, which pages you visit on the Sites, other pages you visit on the Internet, and which browser you used to view the Sites.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/32.html,C3PA_Dataset/Annotations/DB/32.csv
