doc_id,annotation_id,ranumb,annotation_original,c3pa_label,matched_sentences,source_csv
DB_222,46,ra4,Choices About How We Use and Disclose Your Information,Description of Right to Opt-out of sale of PI,DB_222_S226;DB_222_S234,C3PA_Dataset/Annotations/DB/222.csv
DB_226,84,ra6,Personal Information,Categories of Personal Information Shared / Disclosed,DB_226_S4;DB_226_S5;DB_226_S6;DB_226_S16;DB_226_S17;DB_226_S18;DB_226_S19;DB_226_S20;DB_226_S21;DB_226_S22;DB_226_S23;DB_226_S27;DB_226_S28;DB_226_S29;DB_226_S51;DB_226_S52;DB_226_S53;DB_226_S55;DB_226_S60;DB_226_S61;DB_226_S63;DB_226_S64;DB_226_S71;DB_226_S74;DB_226_S75;DB_226_S76;DB_226_S77;DB_226_S80;DB_226_S82;DB_226_S83;DB_226_S85;DB_226_S89;DB_226_S92;DB_226_S105;DB_226_S107;DB_226_S108;DB_226_S110;DB_226_S119;DB_226_S122;DB_226_S123;DB_226_S131;DB_226_S136;DB_226_S140;DB_226_S148;DB_226_S152;DB_226_S161;DB_226_S163;DB_226_S166;DB_226_S168;DB_226_S170;DB_226_S173;DB_226_S175;DB_226_S177;DB_226_S180;DB_226_S181;DB_226_S188;DB_226_S191;DB_226_S195;DB_226_S197;DB_226_S198;DB_226_S202;DB_226_S214;DB_226_S216;DB_226_S219;DB_226_S221;DB_226_S223;DB_226_S225;DB_226_S226;DB_226_S228;DB_226_S229;DB_226_S232;DB_226_S233;DB_226_S234;DB_226_S240;DB_226_S248;DB_226_S249;DB_226_S250;DB_226_S252;DB_226_S263;DB_226_S266;DB_226_S269;DB_226_S270;DB_226_S271;DB_226_S272;DB_226_S273;DB_226_S274;DB_226_S275;DB_226_S276;DB_226_S277;DB_226_S279;DB_226_S280;DB_226_S285;DB_226_S289;DB_226_S292;DB_226_S295;DB_226_S300;DB_226_S303;DB_226_S311;DB_226_S318,C3PA_Dataset/Annotations/DB/226.csv
DB_226,85,ra6,Identifiers,Categories of Personal Information Shared / Disclosed,DB_226_S54;DB_226_S200;DB_226_S218;DB_226_S219,C3PA_Dataset/Annotations/DB/226.csv
DB_226,86,ra6,Categories of personal information described in California Civil Code §1798.80(e),Categories of Personal Information Shared / Disclosed,DB_226_S55;DB_226_S202;DB_226_S219,C3PA_Dataset/Annotations/DB/226.csv
DB_226,87,ra6,Commercial information,Categories of Personal Information Shared / Disclosed,DB_226_S56;DB_226_S204;DB_226_S218,C3PA_Dataset/Annotations/DB/226.csv
DB_226,88,ra6,Internet or other electronic network activity information,Categories of Personal Information Shared / Disclosed,DB_226_S57;DB_226_S206;DB_226_S218,C3PA_Dataset/Annotations/DB/226.csv
DB_226,90,ra6,Professional or employment-related information,Categories of Personal Information Shared / Disclosed,DB_226_S59;DB_226_S210,C3PA_Dataset/Annotations/DB/226.csv
DB_226,91,ra6,Inferences,Categories of Personal Information Shared / Disclosed,DB_226_S60;DB_226_S212,C3PA_Dataset/Annotations/DB/226.csv
DB_226,93,ra6,Personal Information,Categories of Personal Information Shared / Disclosed,DB_226_S4;DB_226_S5;DB_226_S6;DB_226_S16;DB_226_S17;DB_226_S18;DB_226_S19;DB_226_S20;DB_226_S21;DB_226_S22;DB_226_S23;DB_226_S27;DB_226_S28;DB_226_S29;DB_226_S51;DB_226_S52;DB_226_S53;DB_226_S55;DB_226_S60;DB_226_S61;DB_226_S63;DB_226_S64;DB_226_S71;DB_226_S74;DB_226_S75;DB_226_S76;DB_226_S77;DB_226_S80;DB_226_S82;DB_226_S83;DB_226_S85;DB_226_S89;DB_226_S92;DB_226_S105;DB_226_S107;DB_226_S108;DB_226_S110;DB_226_S119;DB_226_S122;DB_226_S123;DB_226_S131;DB_226_S136;DB_226_S140;DB_226_S148;DB_226_S152;DB_226_S161;DB_226_S163;DB_226_S166;DB_226_S168;DB_226_S170;DB_226_S173;DB_226_S175;DB_226_S177;DB_226_S180;DB_226_S181;DB_226_S188;DB_226_S191;DB_226_S195;DB_226_S197;DB_226_S198;DB_226_S202;DB_226_S214;DB_226_S216;DB_226_S219;DB_226_S221;DB_226_S223;DB_226_S225;DB_226_S226;DB_226_S228;DB_226_S229;DB_226_S232;DB_226_S233;DB_226_S234;DB_226_S240;DB_226_S248;DB_226_S249;DB_226_S250;DB_226_S252;DB_226_S263;DB_226_S266;DB_226_S269;DB_226_S270;DB_226_S271;DB_226_S272;DB_226_S273;DB_226_S274;DB_226_S275;DB_226_S276;DB_226_S277;DB_226_S279;DB_226_S280;DB_226_S285;DB_226_S289;DB_226_S292;DB_226_S295;DB_226_S300;DB_226_S303;DB_226_S311;DB_226_S318,C3PA_Dataset/Annotations/DB/226.csv
DB_226,94,ra6,Identifiers,Categories of Personal Information Shared / Disclosed,DB_226_S54;DB_226_S200;DB_226_S218;DB_226_S219,C3PA_Dataset/Annotations/DB/226.csv
DB_226,95,ra6,Categories of personal information described in California Civil Code §1798.80(e) ,Categories of Personal Information Shared / Disclosed,DB_226_S55;DB_226_S202;DB_226_S219,C3PA_Dataset/Annotations/DB/226.csv
DB_226,96,ra6,Commercial information ,Categories of Personal Information Shared / Disclosed,DB_226_S56;DB_226_S204;DB_226_S218,C3PA_Dataset/Annotations/DB/226.csv
DB_226,97,ra6,Internet or other electronic network activity information,Categories of Personal Information Shared / Disclosed,DB_226_S57;DB_226_S206;DB_226_S218,C3PA_Dataset/Annotations/DB/226.csv
DB_226,99,ra6,Professional or employment-related informatio,Categories of Personal Information Shared / Disclosed,DB_226_S59;DB_226_S210,C3PA_Dataset/Annotations/DB/226.csv
DB_226,100,ra6, Inferences,Categories of Personal Information Shared / Disclosed,DB_226_S60;DB_226_S212,C3PA_Dataset/Annotations/DB/226.csv
DB_226,105,ra6,"(2) request deletion of Personal Information, subject to certain exceptions;",Description of Right to Delete,DB_226_S266;DB_226_S295,C3PA_Dataset/Annotations/DB/226.csv
DB_226,106,ra6,(3) request that CoStar correct inaccurate or incomplete Personal Information,Description of Right to Correct Information,DB_226_S266;DB_226_S295,C3PA_Dataset/Annotations/DB/226.csv
DB_226,107,ra6, (4) opt-out of the sale of Personal Information,Description of Right to Opt-out of sale of PI,DB_226_S266;DB_226_S295,C3PA_Dataset/Annotations/DB/226.csv
DB_226,153,ra1,"request deletion of Personal Information, subject to certain exceptions",Description of Right to Delete,DB_226_S266;DB_226_S295,C3PA_Dataset/Annotations/DB/226.csv
DB_226,154,ra1, request that CoStar correct inaccurate or incomplete Personal Information,Description of Right to Correct Information,DB_226_S266;DB_226_S295,C3PA_Dataset/Annotations/DB/226.csv
DB_226,155,ra1,opt-out of the sale of Personal Information,Description of Right to Opt-out of sale of PI,DB_226_S266;DB_226_S292;DB_226_S295,C3PA_Dataset/Annotations/DB/226.csv
DB_226,157,ra1,not receive discriminatory treatment by CoStar for exercising these rights.,Description of Right to Non-discrimination on exercising rights,DB_226_S266;DB_226_S295,C3PA_Dataset/Annotations/DB/226.csv
DB_226,167,ra1,"To make such a request, please Contact Us.",Methods to exercise rights,DB_226_S290;DB_226_S293;DB_226_S301;DB_226_S304,C3PA_Dataset/Annotations/DB/226.csv
DB_227,350,ra1,The information you provide will only be used to fulfill your CCPA request. ,Categories of Personal Information Collected,DB_227_S555;DB_227_S567;DB_227_S583;DB_227_S585,C3PA_Dataset/Annotations/DB/227.csv
DB_227,357,ra1,The information you provide will only be used to fulfill your CCPA request. ,Categories of Personal Information Collected,DB_227_S555;DB_227_S567;DB_227_S583;DB_227_S585,C3PA_Dataset/Annotations/DB/227.csv
DB_227,361,ra1,The information you provide will only be used to fulfill your CCPA request. ,Categories of Personal Information Collected,DB_227_S555;DB_227_S567;DB_227_S583;DB_227_S585,C3PA_Dataset/Annotations/DB/227.csv
DB_227,362,ra1,The information you provide will only be used to fulfill your CCPA request. ,Categories of Personal Information Collected,DB_227_S555;DB_227_S567;DB_227_S583;DB_227_S585,C3PA_Dataset/Annotations/DB/227.csv
DB_227,401,ra1,The business or commercial purpose for sharing such personal information,Categories of Personal Information Collected,DB_227_S678;DB_227_S679;DB_227_S824,C3PA_Dataset/Annotations/DB/227.csv
DB_227,402,ra1,The business or commercial purpose for sharing such personal information,Categories of Personal Information Sold,DB_227_S678;DB_227_S679;DB_227_S824,C3PA_Dataset/Annotations/DB/227.csv
DB_228,31,ra5,You can exercise this right by clicking here.,Methods to exercise rights,DB_228_S108;DB_228_S110,C3PA_Dataset/Annotations/DB/228.csv
DB_228,34,ra5,You can exercise this right by clicking here.,Methods to exercise rights,DB_228_S108;DB_228_S110,C3PA_Dataset/Annotations/DB/228.csv
DB_228,58,ra6,You can exercise this right by clicking here.,Methods to exercise rights,DB_228_S108;DB_228_S110,C3PA_Dataset/Annotations/DB/228.csv
DB_228,59,ra6, You can exercise this right by clicking here.,Methods to exercise rights,DB_228_S108;DB_228_S110,C3PA_Dataset/Annotations/DB/228.csv
DB_228,81,ra1,Access and Removal,Description of Right to Delete,DB_228_S73;DB_228_S105,C3PA_Dataset/Annotations/DB/228.csv
DB_228,91,ra1,You can exercise this right by clicking here.,Methods to exercise rights,DB_228_S108;DB_228_S110,C3PA_Dataset/Annotations/DB/228.csv
DB_228,93,ra1,You can exercise this right by clicking here.,Methods to exercise rights,DB_228_S108;DB_228_S110,C3PA_Dataset/Annotations/DB/228.csv
DB_229,60,ra5,I,Categories of Personal Information Sold,DB_229_S1;DB_229_S2;DB_229_S3;DB_229_S4;DB_229_S5;DB_229_S6;DB_229_S7;DB_229_S8;DB_229_S9;DB_229_S10;DB_229_S11;DB_229_S12;DB_229_S13;DB_229_S15;DB_229_S16;DB_229_S17;DB_229_S18;DB_229_S19;DB_229_S20;DB_229_S21;DB_229_S22;DB_229_S23;DB_229_S25;DB_229_S26;DB_229_S27;DB_229_S28;DB_229_S30;DB_229_S31;DB_229_S32;DB_229_S33;DB_229_S34;DB_229_S35;DB_229_S36;DB_229_S37;DB_229_S38;DB_229_S39;DB_229_S40;DB_229_S41;DB_229_S42;DB_229_S43;DB_229_S45;DB_229_S47;DB_229_S48;DB_229_S49;DB_229_S50;DB_229_S51;DB_229_S52;DB_229_S53;DB_229_S54;DB_229_S55;DB_229_S56;DB_229_S57;DB_229_S58;DB_229_S59;DB_229_S60;DB_229_S61;DB_229_S62;DB_229_S63;DB_229_S64;DB_229_S65;DB_229_S66;DB_229_S67;DB_229_S68;DB_229_S69;DB_229_S70;DB_229_S71;DB_229_S72;DB_229_S73;DB_229_S74;DB_229_S75;DB_229_S76;DB_229_S77;DB_229_S78;DB_229_S79;DB_229_S80;DB_229_S81;DB_229_S82;DB_229_S84;DB_229_S85;DB_229_S86;DB_229_S87;DB_229_S88;DB_229_S89;DB_229_S90;DB_229_S91;DB_229_S92;DB_229_S93;DB_229_S94;DB_229_S95;DB_229_S96;DB_229_S97;DB_229_S98;DB_229_S99;DB_229_S100;DB_229_S101;DB_229_S102;DB_229_S103;DB_229_S105;DB_229_S106;DB_229_S107;DB_229_S108;DB_229_S109;DB_229_S110;DB_229_S111;DB_229_S112;DB_229_S113;DB_229_S114;DB_229_S115;DB_229_S116;DB_229_S117;DB_229_S118;DB_229_S119;DB_229_S120;DB_229_S121;DB_229_S122;DB_229_S123;DB_229_S124;DB_229_S125;DB_229_S126;DB_229_S127;DB_229_S128;DB_229_S129;DB_229_S130;DB_229_S131;DB_229_S132;DB_229_S133;DB_229_S134;DB_229_S135;DB_229_S136;DB_229_S137;DB_229_S138;DB_229_S139;DB_229_S140;DB_229_S141;DB_229_S142;DB_229_S144;DB_229_S145;DB_229_S146;DB_229_S147;DB_229_S148;DB_229_S149;DB_229_S150;DB_229_S151;DB_229_S152;DB_229_S153;DB_229_S154;DB_229_S155;DB_229_S156;DB_229_S157;DB_229_S158;DB_229_S159;DB_229_S160;DB_229_S161;DB_229_S162;DB_229_S163;DB_229_S164;DB_229_S165;DB_229_S166;DB_229_S167;DB_229_S168;DB_229_S169;DB_229_S170;DB_229_S171;DB_229_S172;DB_229_S173;DB_229_S174;DB_229_S175;DB_229_S176;DB_229_S177;DB_229_S178;DB_229_S179;DB_229_S180;DB_229_S181;DB_229_S182;DB_229_S183;DB_229_S184;DB_229_S185;DB_229_S186;DB_229_S187;DB_229_S188;DB_229_S189;DB_229_S190;DB_229_S191;DB_229_S192;DB_229_S193;DB_229_S194;DB_229_S195;DB_229_S196;DB_229_S197;DB_229_S198;DB_229_S199;DB_229_S200;DB_229_S201;DB_229_S202;DB_229_S203;DB_229_S204;DB_229_S205;DB_229_S206;DB_229_S207;DB_229_S208;DB_229_S209;DB_229_S210;DB_229_S211;DB_229_S212;DB_229_S213;DB_229_S214;DB_229_S215;DB_229_S216;DB_229_S217;DB_229_S218;DB_229_S219;DB_229_S220;DB_229_S221;DB_229_S222;DB_229_S223;DB_229_S224;DB_229_S225;DB_229_S226;DB_229_S227;DB_229_S228;DB_229_S229;DB_229_S230;DB_229_S231;DB_229_S232;DB_229_S234;DB_229_S235;DB_229_S236;DB_229_S237;DB_229_S238;DB_229_S239;DB_229_S240;DB_229_S241;DB_229_S242;DB_229_S243;DB_229_S244;DB_229_S245;DB_229_S246;DB_229_S247;DB_229_S248;DB_229_S249;DB_229_S250;DB_229_S251;DB_229_S252;DB_229_S253;DB_229_S254;DB_229_S255;DB_229_S256;DB_229_S257;DB_229_S258;DB_229_S259;DB_229_S260;DB_229_S262;DB_229_S263;DB_229_S264;DB_229_S265;DB_229_S266;DB_229_S267;DB_229_S268;DB_229_S271;DB_229_S272;DB_229_S273;DB_229_S274;DB_229_S275;DB_229_S276;DB_229_S277;DB_229_S278;DB_229_S279;DB_229_S280;DB_229_S281;DB_229_S282;DB_229_S283;DB_229_S284;DB_229_S285;DB_229_S287;DB_229_S288;DB_229_S289;DB_229_S290;DB_229_S291;DB_229_S292;DB_229_S293;DB_229_S294;DB_229_S295;DB_229_S296;DB_229_S297;DB_229_S298;DB_229_S299;DB_229_S300;DB_229_S301;DB_229_S302;DB_229_S303;DB_229_S304;DB_229_S305;DB_229_S306;DB_229_S307;DB_229_S308;DB_229_S309;DB_229_S310;DB_229_S312;DB_229_S313;DB_229_S314;DB_229_S315;DB_229_S316;DB_229_S317;DB_229_S318;DB_229_S319;DB_229_S320;DB_229_S322;DB_229_S324;DB_229_S325;DB_229_S327;DB_229_S329;DB_229_S330;DB_229_S331;DB_229_S332;DB_229_S334;DB_229_S335;DB_229_S336;DB_229_S337;DB_229_S339;DB_229_S340;DB_229_S341;DB_229_S342;DB_229_S343;DB_229_S344;DB_229_S345;DB_229_S346;DB_229_S347;DB_229_S348;DB_229_S349;DB_229_S350;DB_229_S351;DB_229_S352;DB_229_S353;DB_229_S355;DB_229_S356;DB_229_S357;DB_229_S358;DB_229_S359;DB_229_S360;DB_229_S361;DB_229_S362;DB_229_S363;DB_229_S364;DB_229_S365;DB_229_S366;DB_229_S367;DB_229_S368;DB_229_S369;DB_229_S370;DB_229_S371;DB_229_S372;DB_229_S373;DB_229_S374;DB_229_S375;DB_229_S377;DB_229_S378;DB_229_S379;DB_229_S380;DB_229_S381;DB_229_S382;DB_229_S385;DB_229_S386;DB_229_S387;DB_229_S388;DB_229_S389;DB_229_S390;DB_229_S391;DB_229_S392;DB_229_S393;DB_229_S394;DB_229_S395;DB_229_S396;DB_229_S397;DB_229_S398;DB_229_S399;DB_229_S400;DB_229_S401;DB_229_S402;DB_229_S403;DB_229_S404;DB_229_S405;DB_229_S409;DB_229_S410;DB_229_S411;DB_229_S412;DB_229_S413,C3PA_Dataset/Annotations/DB/229.csv
DB_229,91,ra6,"We share this information with our service providers and business partners and affiliates, in order to enable our Services and products to function",Categories of Personal Information Collected,DB_229_S324;DB_229_S349;DB_229_S355;DB_229_S360,C3PA_Dataset/Annotations/DB/229.csv
DB_229,93,ra6,"We share this information with our service providers and business partners and affiliates, in order to enable our Services and products to function",Categories of Personal Information Shared / Disclosed,DB_229_S324;DB_229_S349;DB_229_S355;DB_229_S360,C3PA_Dataset/Annotations/DB/229.csv
DB_229,97,ra6,"We share this information with our service providers, third party advertising and analytics partners, and business partners and affiliates, in order to enable our Services and products to function",Categories of Personal Information Collected,DB_229_S329;DB_229_S334,C3PA_Dataset/Annotations/DB/229.csv
DB_229,98,ra6,"We share this information with our service providers, third party advertising and analytics partners, and business partners and affiliates, in order to enable our Services and products to function",Categories of Personal Information Shared / Disclosed,DB_229_S329;DB_229_S334,C3PA_Dataset/Annotations/DB/229.csv
DB_229,101,ra6,"We share this information with our service providers, third party advertising and analytics partners, and business partners and affiliates, in order to enable our Services and products to function",Categories of Personal Information Collected,DB_229_S329;DB_229_S334,C3PA_Dataset/Annotations/DB/229.csv
DB_229,104,ra6,"We share this information with our service providers, third party advertising and analytics partners, and business partners and affiliates, in order to enable our Services and products to function",Categories of Personal Information Shared / Disclosed,DB_229_S329;DB_229_S334,C3PA_Dataset/Annotations/DB/229.csv
DB_229,106,ra6,"We share this information with our service providers, third party advertising and analytics partners, and business partners and affiliates",Categories of Personal Information Collected,DB_229_S329;DB_229_S334;DB_229_S339,C3PA_Dataset/Annotations/DB/229.csv
DB_229,108,ra6,"We share this information with our service providers, third party advertising and analytics partners, and business partners and affiliates",Categories of Personal Information Shared / Disclosed,DB_229_S329;DB_229_S334;DB_229_S339,C3PA_Dataset/Annotations/DB/229.csv
DB_229,117,ra6,"	We share this information with our service providers and business partners and affiliates, in order to enable our Services and products to function",Categories of Personal Information Collected,DB_229_S324;DB_229_S349;DB_229_S355;DB_229_S360,C3PA_Dataset/Annotations/DB/229.csv
DB_229,119,ra6,"We share this information with our service providers and business partners and affiliates, in order to enable our Services and products to function",Categories of Personal Information Shared / Disclosed,DB_229_S324;DB_229_S349;DB_229_S355;DB_229_S360,C3PA_Dataset/Annotations/DB/229.csv
DB_229,162,ra1,"Your Choices and Accessing, Updating or Deleting Your Personal Data",Description of Right to Correct Information,DB_229_S21;DB_229_S166,C3PA_Dataset/Annotations/DB/229.csv
DB_229,163,ra1,"Your Choices and Accessing, Updating or Deleting Your Personal Data",Description of Right to Delete,DB_229_S21;DB_229_S166,C3PA_Dataset/Annotations/DB/229.csv
DB_229,164,ra1,"Your Choices and Accessing, Updating or Deleting Your Personal Data",Description of Right to Know PI Collected,DB_229_S21;DB_229_S166,C3PA_Dataset/Annotations/DB/229.csv
DB_23,91,ra4,Additional Marketing Services,Categories of Personal Information Collected,DB_23_S57;DB_23_S471,C3PA_Dataset/Annotations/DB/23.csv
DB_230,53,ra5,Targeting Cookies,Categories of Personal Information Shared / Disclosed,DB_230_S219;DB_230_S222;DB_230_S225;DB_230_S228;DB_230_S231;DB_230_S234;DB_230_S265;DB_230_S266,C3PA_Dataset/Annotations/DB/230.csv
DB_24,25,ra3,"The right to know what categories and specific pieces of Personal Information are collected, the categories of sources from which the Personal Information is collected, and the business purposes for which the Personal Information is disclosed, sold, or shared",Description of Right to Know PI sold / shared,DB_24_S169;DB_24_S280,C3PA_Dataset/Annotations/DB/24.csv
DB_24,26,ra3,"The right to know what categories and specific pieces of Personal Information are collected, the categories of sources from which the Personal Information is collected, and the business purposes for which the Personal Information is disclosed, sold, or shared",Description of Right to Know PI Collected,DB_24_S169;DB_24_S280,C3PA_Dataset/Annotations/DB/24.csv
DB_24,27,ra3,The right to request deletion of Personal Information collected by us,Description of Right to Delete,DB_24_S170;DB_24_S281,C3PA_Dataset/Annotations/DB/24.csv
DB_24,28,ra3,The right to request the correction of inaccurate information maintained by us,Description of Right to Correct Information,DB_24_S171;DB_24_S282,C3PA_Dataset/Annotations/DB/24.csv
DB_24,29,ra3,The right to opt-out of the sale of Personal Information,Description of Right to Opt-out of sale of PI,DB_24_S172;DB_24_S283,C3PA_Dataset/Annotations/DB/24.csv
DB_24,32,ra3,"To opt-out of the sale or sharing of Personal Information, please complete our interactive webform for Do Not Sell requests.",Methods to exercise rights,DB_24_S178;DB_24_S289,C3PA_Dataset/Annotations/DB/24.csv
DB_24,43,ra2,"The right to know what categories and specific pieces of Personal Information are collected, the categories of sources from which the Personal Information is collected, and the business purposes for which the Personal Information is disclosed, sold, or shared",Description of Right to Know PI Collected,DB_24_S169;DB_24_S280,C3PA_Dataset/Annotations/DB/24.csv
DB_24,44,ra2,"The right to know what categories and specific pieces of Personal Information are collected, the categories of sources from which the Personal Information is collected, and the business purposes for which the Personal Information is disclosed, sold, or shared",Description of Right to Know PI sold / shared,DB_24_S169;DB_24_S280,C3PA_Dataset/Annotations/DB/24.csv
DB_24,45,ra2,The right to request deletion of Personal Information collected by us,Description of Right to Delete,DB_24_S170;DB_24_S281,C3PA_Dataset/Annotations/DB/24.csv
DB_24,46,ra2,The right to request the correction of inaccurate information maintained by us,Description of Right to Correct Information,DB_24_S171;DB_24_S282,C3PA_Dataset/Annotations/DB/24.csv
DB_24,47,ra2,The right to opt-out of the sale of Personal Information,Description of Right to Opt-out of sale of PI,DB_24_S172;DB_24_S283,C3PA_Dataset/Annotations/DB/24.csv
DB_24,48,ra2,The right not to receive discriminatory treatment by us for choosing to exercise privacy rights,Description of Right to Non-discrimination on exercising rights,DB_24_S173;DB_24_S284,C3PA_Dataset/Annotations/DB/24.csv
DB_24,54,ra2,"The right to know what categories and specific pieces of Personal Information are collected, the categories of sources from which the Personal Information is collected, and the business purposes for which the Personal Information is disclosed, sold, or shared",Description of Right to Know PI Collected,DB_24_S169;DB_24_S280,C3PA_Dataset/Annotations/DB/24.csv
DB_24,55,ra2,"The right to know what categories and specific pieces of Personal Information are collected, the categories of sources from which the Personal Information is collected, and the business purposes for which the Personal Information is disclosed, sold, or shared",Description of Right to Know PI sold / shared,DB_24_S169;DB_24_S280,C3PA_Dataset/Annotations/DB/24.csv
DB_24,56,ra2,The right to request deletion of Personal Information collected by us,Description of Right to Delete,DB_24_S170;DB_24_S281,C3PA_Dataset/Annotations/DB/24.csv
DB_24,57,ra2,The right to request the correction of inaccurate information maintained by us,Description of Right to Correct Information,DB_24_S171;DB_24_S282,C3PA_Dataset/Annotations/DB/24.csv
DB_24,58,ra2,The right to opt-out of the sale of Personal Information,Description of Right to Opt-out of sale of PI,DB_24_S172;DB_24_S283,C3PA_Dataset/Annotations/DB/24.csv
DB_24,60,ra2,"Even after fulfilling a request for deletion, we are required to maintain records for statutory compliance.",Description of Right to Delete,DB_24_S174;DB_24_S285,C3PA_Dataset/Annotations/DB/24.csv
DB_24,74,ra1,Usage And Sharing,Categories of Personal Information Shared / Disclosed,DB_24_S19;DB_24_S47,C3PA_Dataset/Annotations/DB/24.csv
DB_24,75,ra1,Usage And Sharing,Categories of Personal Information Collected,DB_24_S19;DB_24_S47,C3PA_Dataset/Annotations/DB/24.csv
DB_24,91,ra1,"The right to know what categories and specific pieces of Personal Information are collected, the categories of sources from which the Personal Information is collected, and the business purposes for which the Personal Information is disclosed, sold, or shared",Description of Right to Know PI Collected,DB_24_S169;DB_24_S280,C3PA_Dataset/Annotations/DB/24.csv
DB_24,92,ra1,"The right to know what categories and specific pieces of Personal Information are collected, the categories of sources from which the Personal Information is collected, and the business purposes for which the Personal Information is disclosed, sold, or shared",Description of Right to Know PI sold / shared,DB_24_S169;DB_24_S280,C3PA_Dataset/Annotations/DB/24.csv
DB_24,93,ra1,The right to request deletion of Personal Information collected by us,Description of Right to Delete,DB_24_S170;DB_24_S281,C3PA_Dataset/Annotations/DB/24.csv
DB_24,94,ra1,The right to request the correction of inaccurate information maintained by us,Description of Right to Correct Information,DB_24_S171;DB_24_S282,C3PA_Dataset/Annotations/DB/24.csv
DB_24,95,ra1,The right to opt-out of the sale of Personal Information,Description of Right to Opt-out of sale of PI,DB_24_S172;DB_24_S283,C3PA_Dataset/Annotations/DB/24.csv
DB_24,96,ra1,The right not to receive discriminatory treatment by us for choosing to exercise privacy rights,Description of Right to Non-discrimination on exercising rights,DB_24_S173;DB_24_S284,C3PA_Dataset/Annotations/DB/24.csv
DB_24,97,ra1,"Even after fulfilling a request for deletion, we are required to maintain records for statutory compliance.",Description of Right to Delete,DB_24_S174;DB_24_S285,C3PA_Dataset/Annotations/DB/24.csv
DB_24,99,ra1,"To opt-out of the sale or sharing of Personal Information, please complete our interactive webform for Do Not Sell requests.",Methods to exercise rights,DB_24_S178;DB_24_S289,C3PA_Dataset/Annotations/DB/24.csv
DB_24,100,ra1,"To opt-out of the sale or sharing of Personal Information, please complete our interactive webform for Do Not Sell requests.",Description of Right to Opt-out of sale of PI,DB_24_S178;DB_24_S289,C3PA_Dataset/Annotations/DB/24.csv
DB_24,101,ra1,"If you wish to request an opt-out of such sales, you may do so by accessing our interactive webform for Do Not Sell requests.",Methods to exercise rights,DB_24_S185;DB_24_S299,C3PA_Dataset/Annotations/DB/24.csv
DB_24,109,ra1,"The right to know what categories and specific pieces of Personal Information are collected, the categories of sources from which the Personal Information is collected, and the business purposes for which the Personal Information is disclosed, sold, or shared",Description of Right to Know PI Collected,DB_24_S169;DB_24_S280,C3PA_Dataset/Annotations/DB/24.csv
DB_24,110,ra1,"The right to know what categories and specific pieces of Personal Information are collected, the categories of sources from which the Personal Information is collected, and the business purposes for which the Personal Information is disclosed, sold, or shared",Description of Right to Know PI sold / shared,DB_24_S169;DB_24_S280,C3PA_Dataset/Annotations/DB/24.csv
DB_24,111,ra1,The right to request deletion of Personal Information collected by us,Description of Right to Delete,DB_24_S170;DB_24_S281,C3PA_Dataset/Annotations/DB/24.csv
DB_24,112,ra1,The right to request the correction of inaccurate information maintained by us,Description of Right to Correct Information,DB_24_S171;DB_24_S282,C3PA_Dataset/Annotations/DB/24.csv
DB_24,113,ra1,The right to opt-out of the sale of Personal Information,Description of Right to Opt-out of sale of PI,DB_24_S172;DB_24_S283,C3PA_Dataset/Annotations/DB/24.csv
DB_24,115,ra1,"Even after fulfilling a request for deletion, we are required to maintain records for statutory compliance.",Description of Right to Delete,DB_24_S174;DB_24_S285,C3PA_Dataset/Annotations/DB/24.csv
DB_24,117,ra1,"To opt-out of the sale or sharing of Personal Information, please complete our interactive webform for Do Not Sell requests.",Methods to exercise rights,DB_24_S178;DB_24_S289,C3PA_Dataset/Annotations/DB/24.csv
DB_24,119,ra1,"If we are able to recognize the signal, a pop up will appear providing you with the option to opt-out of the collection or sharing of your information through our Data Request Form.",Methods to exercise rights,DB_24_S180;DB_24_S291,C3PA_Dataset/Annotations/DB/24.csv
DB_24,124,ra1,"If you wish to request an opt-out of such sales, you may do so by accessing our interactive webform for Do Not Sell requests.",Methods to exercise rights,DB_24_S185;DB_24_S299,C3PA_Dataset/Annotations/DB/24.csv
DB_24,125,ra1,Changes to This Privacy Policy,Updated Privacy Policy,DB_24_S27;DB_24_S318;DB_24_S322,C3PA_Dataset/Annotations/DB/24.csv
DB_25,10,ra3,"As described in this Policy, we may make personal information available to third parties for their marketing purposes.  ",Categories of Personal Information Shared / Disclosed,DB_25_S87;DB_25_S103,C3PA_Dataset/Annotations/DB/25.csv
DB_26,32,ra4,Data Collected On Our Website,Categories of Personal Information Collected,DB_26_S20;DB_26_S39,C3PA_Dataset/Annotations/DB/26.csv
DB_26,34,ra4,"About Cookies, Web Pixels, & Similar Technologies",Categories of Personal Information Collected,DB_26_S35;DB_26_S57,C3PA_Dataset/Annotations/DB/26.csv
DB_26,35,ra4,"About Cookies, Web Pixels, & Similar Technologies",Categories of Personal Information Shared / Disclosed,DB_26_S35;DB_26_S57,C3PA_Dataset/Annotations/DB/26.csv
DB_26,36,ra4,"About Cookies, Web Pixels, & Similar Technologies",Categories of Personal Information Sold,DB_26_S35;DB_26_S57,C3PA_Dataset/Annotations/DB/26.csv
DB_29,50,ra5,Personal Information we share: Identifiers; Internet or Other Electronic Network Activity; Geolocation Data.,Categories of Personal Information Shared / Disclosed,DB_29_S340;DB_29_S342;DB_29_S368,C3PA_Dataset/Annotations/DB/29.csv
