doc_id,sentence_id,sentence_text,verbatim_label,verbatim_labels,annotator_count,annotators,source_annotation_count,alignment_type,source_html,source_annotation_file
DB_71,DB_71_S25,It is not necessary to provide any personal information in order to simply browse our website.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S26,Datonics may also automatically gather online identifiers such as IP addresses and information about user internet activity such browsing history and browser type.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S27,NON-PERSONAL INFORMATION,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S28,Datonics may gather any non-personal information including how many people visit this website and the pages they visit.,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra1;ra2;ra3,3,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S30,A cookie is a small text file that is stored on a user’s computer for record-keeping purposes.,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S31,"We may use cookies on this website, but we do not link the information we store in cookies to any personal information you submit while on our website.",Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S32,"We may use session ID cookies on our website in order to make it easier for you to navigate our website, and only for this purpose.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S33,A session ID cookie expires when you close your browser.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S63,o   The categories of sources from which the personal information is collected.,Description of Right to Know PI Collected,Description of Right to Know PI Collected,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S66,o   The specific pieces of personal information we collected about you,Description of Right to Know PI Collected,Description of Right to Know PI Collected,3,ra1;ra2;ra3,3,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S68,"You have the right to request that Datonics delete any of your personal information that we collected from you and retained, subject to certain exceptions.",Description of Right to Delete,Description of Right to Delete,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S71,"Furthermore, we may deny your deletion request if retaining the information is necessary for us or our service provider(s) in order to perform certain actions set forth under CCPA, such as detecting security incidents and protecting as illegal activity.",Description of Right to Delete,Description of Right to Delete,2,ra1;ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S73,"To exercise the access and deletion rights described above, please submit a request to us via email to privacy@datonics.com or call 1 800-569-8617.",Methods to exercise rights,Methods to exercise rights,3,ra1;ra2;ra3,3,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S88,"CCPA gives you the right to direct us to not sell your personal information at any time (the ""right to opt-out"").",Description of Right to Opt-out of sale of PI,Description of Right to Opt-out of sale of PI,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S92,"We will not discriminate against you for exercising any of your CCPA rights, including, but not limited to, by:",Description of Right to Non-discrimination on exercising rights,Description of Right to Non-discrimination on exercising rights,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S93,o   Denying you goods or services.,Description of Right to Non-discrimination on exercising rights,Description of Right to Non-discrimination on exercising rights,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S94,"o   Charging you different prices or rates for goods or services, including through granting discounts or other benefits, or imposing penalties.",Description of Right to Non-discrimination on exercising rights,Description of Right to Non-discrimination on exercising rights,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S95,o   Providing you a different level or quality of goods or services.,Description of Right to Non-discrimination on exercising rights,Description of Right to Non-discrimination on exercising rights,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S96,o   Suggesting that you may receive a different price or rate for goods or services or a different level or quality of goods or services.,Description of Right to Non-discrimination on exercising rights,Description of Right to Non-discrimination on exercising rights,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S104,"If we decide to change our privacy policy, we will post those changes to this privacy statement and other places we deem appropriate so that you are aware of what information we collect, how we use it, and under what circumstances, if any, we disclose it.",Updated Privacy Policy,Updated Privacy Policy,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S105,"We reserve the right to modify this privacy statement at any time, so please review it frequently.",Updated Privacy Policy,Updated Privacy Policy,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_71,DB_71_S106,"If we make material changes to this policy, we will notify you here.",Updated Privacy Policy,Updated Privacy Policy,3,ra1;ra2;ra3,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/71.html,C3PA_Dataset/Annotations/DB/71.csv
DB_72,DB_72_S71,Last Revised: May 2022,Updated Privacy Policy,Updated Privacy Policy,2,ra1;ra3,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S80,Information That We Collect and Use in Our Services,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S81,"In order to provide our Services, we receive data, including personal information, from a variety of sources, including from websites and apps that collect the information, public sources, and other data compilers.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S82,We refer to the information that we collect and process throughout this Privacy Policy  as “Information” or “the Information.”,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S83,"The Information in our database includes various identifying information, such as:",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S84,Personal email,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S85,Professional email,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S86,"Information and actions associated with an email, such as whether an email has recently been in use, and amount and type of marketing or “email open” activity associated with an email",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S88,"A cookie or device identifier, which uniquely identifies your browser or device",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S89,"Usage data related to your email interactions, such as whether you receive, open or respond to an email, and related information",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S90,"Usage data related to your website interactions, such as whether you visit or log in to a website, page visits and related information",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S91,"Demographic information, such as inferenced income or age range, household size, or home ownership",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S92,"Information regarding consumer interests, such as what type of products you may be interested in, or what types of hobbies you might have, such as whether you are a likely pet owner or a sports or art enthusiast",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S93,"Some of the above information may be inferred – for instance, if a household is in a particularly wealthy area, we might infer a particular income range.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S94,We may combine any of the points of Information we collect or receive with other Information.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S112,"How We Share Information with Third Parties, including Service Providers",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S113,"Retention.com may share the Information with customers, marketing services and platforms, as well as service providers that help us to provide the Services we’ve described above (or other services we may add in the future).",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S114,This includes sharing in the following ways:,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S117,"With Our Partners: We also may share the Information, including personally identifiable information and Audience Segments, with business and data partners to help provide more tailored targeted marketing, advertising and communications.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S118,"Likewise, we may do so for analytical purposes, including to help these other parties measure campaign performance, inform future campaigns, or to handle, analyze, or segregate this Information on our or our customers’ behalf.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S119,"With Our Service Providers: We share the Information with a variety of service providers in order to operate, protect and advertise our Services and maintain our website(s).",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S120,"For instance, we may share the Information with our tech, hosting and customer support providers, marketing and advertising providers, other data providers (such as to enhance or verify our Information), security vendors, payment vendors (as to our business to business information), and other companies help us deliver, secure or develop our Services.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S121,"Corporate transfers: If Retention.com, its stock or its significant assets are acquired by or merged into another entity, our information will be transferred to that entity, and may be shared during due diligence in anticipation of any such transaction.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S122,"Affiliates, parent companies and subsidiaries: Retention.com may share some or all of the Information in our possession with any affiliated or subsidiary companies (if we ever have any).",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S123,"As required by law or to protect any person or entity: Retention.com may disclose Information if we believe that such disclosure is necessary to (a) comply in good faith with relevant laws or to respond to subpoenas or warrants served on us; or (b) to protect or otherwise defend the rights, property or safety of Retention.com, our customers, or any other person or entity.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S137,Cookies and How We Use Them,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S138,"Retention.com and its business partners use certain industry-standard technologies, including cookies and similarly functioning technologies, which we describe below.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S139,"We and/or our service providers use these technologies on our website, for instance, and our partners may use these technologies in their own marketing services.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S158,"Retention.com collects information from users of our website(s) (including any page on which this Privacy Policy is posted), including:",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S159,"The domain name and IP address of a user’s web browser, as well as a user agent, time stamp and other information about a user’s browser or device.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S160,"Information about what content and pages users access, utilize or visit on our website, or how they interact with our content — for instance, if they spent a certain amount of time reviewing a particular blog post or description of particular services.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S161,"Information, including personally identifiable and contact information that you provide, which could include (for instance) survey information, sign-up information (e.g., if you sign up for our webinars, events or newsletters), requests for information, mailing addresses, and email addresses.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S176,How Retention.com Shares the Information We Collect Through Our Websites,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S177,"We may sometimes share or otherwise disclose the Information we collect about you, as described in this Privacy Policy or otherwise disclosed to you when you provide us with the information, including as follows:",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S178,We may share the Information with service providers who help us deliver the services you request or we provide.,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S179,"For instance, we share the Information with tech and customer support providers, marketing and advertising providers, other data providers (such as to enhance or verify our Information), security and data hygiene vendors, payment vendors (as to our business to business information), and other companies that may help us deliver or develop Services.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S180,"We may share the Information to communicate with you and market to you, including through email, direct mail or display media.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S181,"We will disclose your PII (or other Information) if we believe in good faith that we are required to do so by law, regulation or other government authority or to protect the rights, safety or property of ourselves or any person or entity.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S182,We may also cooperate with law enforcement agencies in any official investigation and we may disclose any Information to the requesting agency in doing so.,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S183,"If we or all or substantially all of our assets, are purchased by another company (such as in a merger, consolidation, restructuring, the sale of stock and/or assets, or other corporate change or financing transaction), the Information in our possession will likely be transferred to the successor entity.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S184,We also may share the Information during the course of any due diligence process leading up to any such transaction.,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S193,Changes to this Privacy Policy,Updated Privacy Policy,Updated Privacy Policy,2,ra1;ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S194,"From time to time, we may update this Privacy Policy.",Updated Privacy Policy,Updated Privacy Policy,2,ra1;ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S195,Any changes to it will become effective when it is posted to our website.,Updated Privacy Policy,Updated Privacy Policy,2,ra1;ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S196,Please check back to learn of any changes to this Privacy Policy.,Updated Privacy Policy,Updated Privacy Policy,2,ra1;ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S207,"Last updated:  May 3, 2022",Updated Privacy Policy,Updated Privacy Policy,2,ra1;ra3,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S209,"Last Modified:  May 3, 2022",Updated Privacy Policy,Updated Privacy Policy,2,ra1;ra3,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S225,Categories of Sources,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S226,"Identifiers, e.g., name; alias; postal address; mobile ad or cookie identifiers; IP address; telephone number; email address; social network handles",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S227,"Data compilers and consumer data resellers, informational and retail websites (“Commercial Source Categories”)",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S228,Public records and other publicly available sources,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S229,Government entities,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S233,Commercial Source Categories,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S234,Public records and other publicly available sources,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S237,Commercial Source Categories,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S238,Professional or employment-related information,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S239,"E.g., current or past job history or job title.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S240,Public records and other publicly available sources,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S241,Commercial Source Categories,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S244,Commercial Source Categories,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra3,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S279,We also may share any of the personal information we collect as follows:,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S280,"Sharing for Legal Purposes:  In addition, we may share personal information with third parties in order to: (a) comply with legal process or a regulatory investigation (e.g. a subpoena or court order); (b) enforce our Terms of Service, this Privacy Policy, or other contracts with you, including investigation of potential violations thereof; (c) respond to claims that any content violates the rights of third parties; and/or (d) protect the rights, property or personal safety of us, our platform, our customers, our agents and affiliates, its users and/or the public.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S281,"We likewise may provide information to other companies and organizations (including law enforcement) for fraud protection, and spam/malware prevention, and similar purposes.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S282,"Sharing In Event of a Corporate Transaction:  We may also share personal information in the event of a major corporate transaction, including for example a merger, investment, acquisition, reorganization, consolidation, bankruptcy, liquidation, or sale of some or all of our assets, or for purposes of due diligence connected with any such transaction.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S283,"Sharing With Service Providers:  We share any personal information we collect with our service providers, which may include (for instance) providers involved in tech or customer support, operations, web or data hosting, billing, accounting, security, marketing, data management, validation, enhancement or hygiene, or otherwise assisting us to provide, develop, maintain and improve our services.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S284,Sharing of Aggregate Information:  We may aggregate and/or de-identify any information collected so that such information can no longer be linked to you or your device (“Aggregate/De-Identified Information”).,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S285,"We may use Aggregate/De-Identified Information for any purpose, including without limitation for research and marketing purposes, and may also share such data with any third parties, including advertisers, promotional partners, and sponsors, at our discretion.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
DB_72,DB_72_S313,Right to request that we “do not sell” your personal information,Description of Right to Opt-out of sale of PI,Description of Right to Opt-out of sale of PI,2,ra1;ra3,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/72.html,C3PA_Dataset/Annotations/DB/72.csv
