doc_id,sentence_id,sentence_text,sentence_category,verbatim_label,verbatim_labels,annotator_count,annotators,source_annotation_count,alignment_type,source_html,source_annotation_file
WS_116,WS_116_S1887,"To provide this functionality, Phone Link accesses the content of your text messages and the contact information of the individuals or businesses from whom you are receiving or sending text messages.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1893,Only calls received and dialed within the last 30 days are visible under call logs on your Windows device.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1894,These call details are temporarily stored on your Windows device.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1901,Notifications.,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra4;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1938,Link to Windows does not collect your AAD account or information about your Enterprise.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1939,"In order to provide this service, Microsoft uses a cloud service to relay your files for the purpose of inserting the photos into your PowerPoint Online or Word Online files.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1960,Activity reports are routinely deleted from Microsoft servers.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1963,"Microsoft Defender SmartScreen helps protect you when using our services by identifying threats to you, your device, and your passwords.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1964,"These threats might include potentially unsafe apps or web content that Microsoft Defender SmartScreen discovers while checking websites you visit, files you download, and apps you install and run.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1965,"When Microsoft Defender SmartScreen checks web and app content, data about the content and your device is sent to Microsoft, including the full web address of the content.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1966,"When additional analysis is needed to identify security threats, information about the suspicious website or app—such as content displayed, sounds played, and application memory—may be sent to Microsoft.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1967,"This data will only be used for security purposes in detecting, protecting against, and responding to security incidents, identity theft, fraud, or other malicious, deceptive, or illegal activities.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1970,"Where supported, Smart App Control helps check software that is installed and runs on your device to determine if it is malicious, potentially unwanted, or poses other threats to you and your device.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1971,"On a supported device, Smart App Control starts in evaluation mode and the data we collect for Microsoft Defender SmartScreen such as file name, a hash of the file’s contents, the download location, and the file’s digital certificates, is used to help determine whether your device is a good candidate to use Smart App Control for additional security protection.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1995,"Turning on speech while setting up a HoloLens device or installing Windows Mixed Reality allows you to use your voice for commands, dictation, and app interactions.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1996,Both device-based speech recognition and online speech recognition settings will be enabled.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1997,"With both settings enabled, while your headset is turned on the device will always be listening to your voice input and will send your voice data to Microsoft’s cloud-based speech recognition technologies.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1998,"When you use cloud-based speech recognition technologies from Microsoft, whether enabled by the Online speech recognition setting or when you interact with HoloLens or voice typing, Microsoft collects and uses your voice recordings to provide the speech recognition service by creating a text transcription of the spoken words in the voice data.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S1999,"Microsoft will not store, sample, or listen to your voice recordings without your permission.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2000,"To learn more about how Microsoft manages your voice data, see Speech recognition technologies.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2022,Voice typing.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2023,"In Windows 11, dictation has been updated and renamed as voice typing.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2024,Voice typing may use both device-based and online speech recognition technologies to power its speech-to-text transcription service.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2025,You can also choose to contribute voice clips to help improve voice typing.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2028,"Microsoft will not store, sample, or listen to your voice recordings without your permission.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2035,Inking & Typing Personalization.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2036,"Your typed and handwritten words are collected to provide you with a custom word list, better character recognition to help you type and write on your device, and text suggestions that appear as you type or write.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2042,Sync and backup settings,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2043,Sync and backup settings,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2044,"When you sign into Windows with your Microsoft account or work or school account, Windows can store your settings, files, and device configuration data in Microsoft’s servers.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2045,"Windows will only use the stored settings, files, and device configuration data to make it easier for you to migrate your experience on a different device.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2065,"Whenever you use a web browser to access the internet, data about your device (""standard device data"") is sent to the websites you visit and online services you use.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2066,"Standard device data includes your device's IP address, browser type and language, access times, and referring website addresses.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2067,This data might be logged on those websites' web servers.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2068,Which data is logged and how that data is used depends on the privacy practices of the websites you visit and web services you use.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2072,"Microsoft Edge allows you to capture and save content on your device, such as:",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2074,"Allows you to create ink and text annotations on the webpages you visit, and clip, save, or share them.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2075,Active reading.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2076,"Allows you to create and manage reading lists, including websites or documents.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2078,"Allows you to easily manage your reading lists, favorites, downloads, and history all in one area.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2079,Website Pin to Taskbar.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2080,Allows you to pin your favorite websites to the Windows taskbar.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2081,"Websites will be able to see which of their webpages you have pinned, so they can provide you a notification badge letting you know there is something new for you to check out on their websites.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2082,Some Microsoft browser information saved on your device will be synced across other devices when you sign in with your Microsoft account.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2083,"For instance, in Internet Explorer, this information includes your browsing history and favorites; and in Microsoft Edge, it includes your favorites, reading lists, autofill form entries (such as your name, address, and phone number), and may include data for extensions that you have installed.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2084,"As an example, if you sync your Microsoft Edge reading list across devices, copies of the content you choose to save to your reading list will be sent to each synced device for later viewing.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2088,Microsoft Edge and Internet Explorer use your search queries and browsing history to provide you with faster browsing and more relevant search results.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2089,These features include:,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2090,Search suggestions in Internet Explorer automatically sends the information you type into the browser address bar to your default search provider (such as Bing) to offer search recommendations as you type each character.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2091,Search and site suggestions in Microsoft Edge automatically sends the information you type into the browser address bar to Bing (even if you have selected another default search provider) to offer search recommendations as you type each character.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2099,Windows apps,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2100,Windows apps,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2104,The Maps app provides location-based services and uses Bing services to process your searches within the Maps app.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,partial_overlap,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2109,You can keep track of your favorite places and recent map searches in the Maps app.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2110,Your favorite places and search history will be included as search suggestions.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2113,Camera app.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2114,"If you allow the Camera app to use your location, location data is embedded in the photos and videos you take with your device.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2115,"Other descriptive data, such as camera model and the date that the picture or video was taken, is also embedded in photos and videos.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2127,"The updated Photos app helps you organize, view, and share your photos and videos.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2128,"For example, the Photos app presents different ways to group photos and videos by name, date taken, or date modified, and also in folders where those files are stored, such as stored locally on your device or synced to your device from OneDrive, iCloud, and other cloud services.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2139,The People setting can be enabled on the Photos legacy app's Settings page and in the People tab of the app.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2140,"When enabled, the Photos legacy app will use face grouping technology to organize your photos and videos into groups.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2149,People app.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2150,The People app lets you see and interact with all your contacts in one place.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2151,"When you add an account to the People app, your contacts from your account will be automatically added to the People app.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2153,"When you add an account, we tell you what data the People app can import or sync with the particular service and let you choose what you want to add.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2154,"Other apps you install may also sync data to the People app, including providing additional details to existing contacts.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2155,"When you view a contact in the People app, information about your recent interactions with the contact (such as emails and calendar events, including from apps that the People app syncs data from) will be retrieved and displayed to you.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2157,Mail and Calendar app.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2158,"The Mail and Calendar app allows you to connect all your email, calendars, and files in one place, including those from third-party email and file storage providers.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2159,"The app provides location-based services, such as weather information in your calendar, but you can disable the app’s use of your location.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2160,"When you add an account to the Mail and Calendar app, your email, calendar items, files, contacts, and other settings from your account will automatically sync to your device and to Microsoft servers.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2165,Messaging app.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2166,"When you sign in with a Microsoft account on your device, you can choose to back up your information, which will sync your SMS and MMS messages and store them in your Microsoft account.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2171,"If you allow the Messaging app to use your location, you can attach a link to your current location to an outgoing message.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2172,Location information will be collected by Microsoft as described in the Windows Location services section of this privacy statement.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2191,Windows Media Player,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2192,Windows Media Player,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2196,Windows Media Player also allows you to play back content that is streamed to you over a network.,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2197,"To provide this service, it is necessary for Windows Media Player to communicate with a streaming media server.",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2198,These servers are typically operated by non-Microsoft content providers.,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2199,"During playback of streaming media, Windows Media Player will send a log to the streaming media server or other web server(s) if the streaming media server requests it.",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2200,"The log includes such details as: connection time, IP address, operating system version, Windows Media Player version, Player identification number (Player ID), date, and protocol.",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2237,"Data we collect about your use of Xbox services, games, apps, and consoles includes:",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2238,"When you sign in and sign out of Xbox, any purchases you make, and content you obtain.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2239,"Which games you play and apps you use, your game progress, achievements, play time per game, and other play statistics.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2240,"Performance data about Xbox consoles, Xbox Game Pass and other Xbox apps, the Xbox network, connected accessories, and your network connection, including any software or hardware errors.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2241,"Content you add, upload, or share through the Xbox network, including text, pictures, and video you capture in games and apps.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2242,"Social activity, including chat data and interactions with other gamers, and connections you make (friends you add and people who follow you) on the Xbox network.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2243,"If you use an Xbox console or Xbox app on another device capable of accessing the Xbox network, and that device includes a storage device (hard drive or memory unit), usage data will be stored on the storage device and sent to Microsoft the next time you sign in to Xbox, even if you’ve been playing offline.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2244,Xbox console diagnostic data.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
WS_116,WS_116_S2245,Diagnostic data has two categories: required and optional.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/116.html,C3PA_Dataset/Annotations/WS/116.csv
